comment;len;rate
sách đẹp dễ đọc nội dung ổn lắm nhưng bọc hàng hơi hên xui vì sách không được bọc gì cả chỉ để mỗi quyển sách không vào hộp thôi;29;5
giao hàng cực nhanh sách rất đẹp không có vấn đề gì nhiều quá tuyệt vời;16;5
sách bìa nhìn đẹp cực + nội dung nên mình mua liền giờ mình chỉ mới đọc phần 1 th nhưng thấy cũng khá thú vị;26;5
về bìa sách lẫn nội dung sách kh phải chê gì luôn á mọi người ơi nói chung là nên mua nha các bạn;20;5
sách mới giá rẻ hay lắm viết đầy cảm xúc chân thực nhưng nó chưa đi đâu cách vượt qua nên hơi buồn;23;5
sách rất hay ý nghĩa mình nghĩ mấy bạn có vđ tâm lý đọc sẽ thấy đồng cảm an ủi lắm luôn ❤️;23;5
một cuốn sách khiến mình yêu bản thân hơn và thấy được sự đồng cảm từ những nhân vật chính trong sách;22;5
chưa đọc sách nhưng tiki gói hàng cẩn thận lắm sách không bị móp hay gãy bìa;17;5
mua ở tiki nhiều lần rồi lần nào cũng ổn cả sách bìa đẹp nội dung thì siêu đỉnh nên mua nha mọi người;23;5
là một sinh viên chuyên ngành tâm lý mình thấy sách chỉ thật sự đáng chú ý ở những trang cuối;21;5
sách mới giao hàng nhanh có điều mua một quyển gửi tới 3 quyển giống nhau;15;5
quyển sách rất mỏng nhưng nó mô tả tận cùng của sự đau khổ và dằn xé;17;4
sản phẩm tốt nhưng giao hàng bọc chống sốc thì hơn :( bị móp góc sách ạ;17;5
giao hàng nhanh tác phẩm không hợp gu mình lắm lời văn hơi rời rạc;15;5
sách có mùi khá thơm có nhiều mẩu chuyện của người bệnh tâm lý và họ;17;5
bìa sách thì ok nhưng trang sách có vẻ hơi nhăn tuy nhiên vẫn cho shop 5 sao;18;5
sách hay lắm mọi người ơi nhiều khi đọc cảm giác tìm thấy bản thân mình trong đó;18;5
tổng hợp nhiều câu chuyện giúp mình nhận ra nhiều góc tối của bản thân;15;5
không có bao bì nhưng không bị đùn tạm ổn cho 5 sao nhé 🥰;15;5
tuy phần bìa sách có chút nhàu nhưng mà vẫn rất chất lượng đóng gói rất tốt;16;5
bé nhà mình thuộc dạng dị ứng nặng nên rất kén xà phòng xà phòng này dùng cho bé rất thích đã dùng và an tâm 👍 mùi thơm dễ chịu không dị ứng;34;5
sáng đặt buổi trưa đã nhận được máy rất đẹp cảm ơn tiki đã tài trợ;17;5
đợt này mình mua được với giá tốt nên 5 sao vì giá tốt và kèm khuyến mãi nhưng không hiểu tại sao lại bị tách ra thành 2 đơn hàng nên nhận được thùng nước ngọt rồi phải đợi thêm vài ngày nữa mới nhận được ly giữ nhiệt nhưng mình không vội nên vẫn ok cho 5 sao về giá;62;5
giao hàng nhanh gói hàng không kỹ bằng shoppe tặng cái ly không có ống hút hôm pữa mua bên shoppe được tặng cái ly ánh kim có ống hút với hộp bánh luôn ly này cái hình nhìn như dán vậy giao cái hộp đựng ly bị xẹp luôn;50;5
chiều đặt sáng hôm sau giao liền thùng không bị móp hay bị làm sao cả tặng kèm ly của ươy ly được bọc bằng 2 hộp + lớp chống sốc mua trên tiki rẻ hơn ở ngoài nhiều ❤️;43;5
giao hàng siêu có tâm nha mọi người báo là có 1 thùng bị hỏng nên sẽ quay lại trung tâm vận chuyển trả và lấy thùng mới cho mình vì vậy giao trễ 1 xíu nhưng vẫn trước 11h mình mua 2 thùng đóng gói rất là kĩ như hình mình chụp;65;5
đóng gói chắc chắn giao hàng nguyên vẹn nhanh chóng tặng kèm ly giữ nhiệt rất đẹp;17;5
sáng shipper đã giao rồi của bên giao hàng nhanh vì là ship nội tỉnh và mua cả thùng có hộp sẵn nhưng mình nghĩ tiki vẫn nên gói thêm lớp bong bóng phòng hờ trường hợp các góc có dễ bị móp méo được tặng kèm áo đen karik và săn sale giá ổn nên vẫn đánh giá 5 sao :);67;5
thật ra giá sale rồi thì bằng với đại lí bán ở ngoài nhưng được cái sau khi áp mã giảm giá và freeship thì coi như mình không mất công đi mua mà có người vác hộ đến tận nhà kèm theo thứ đáng giá nhất chính là cái ly này đây ly này đáng tiền nhất nha;59;5
với ly inox fs trong ngày nên deal này đúng lúc mình cần điểm trừ phần nắp ly đậy kín hơi bị lỏng lẻo không có ống hút như 1 số bạn được tặng kèm í;46;5
tiki giao hàng nhanh mình ở tỉnh mà hơn 1 đã nhận được hàng tiki đóng hàng cẩn thận thùng sản phẩm không bị bóp méo hạn sử dụng dài 5 sao 😁;31;5
vị của pepsi không chê vào đâu được phù hợp ăn uống không lo bị tăng cân đặt xong giao liền trong 2h nhanh thật chỉ có quà tặng là ly thì bị tách đơn chưa giao được đang ngóng cái ly;42;5
mãi mới giao chờ mòn mỏi rầu rĩ râu ria ra rậm rạp luôn nay vào thấy giá rẻ hơn bữa mình mua lại phải đặt thêm ước gì miền trung có kho giao hàng để nhận nhanh hơn;54;5
hương vị : nước ngọt có gas pepsi không calo với hương cola hấp dẫn không chỉ mang lại cảm giác sảng khoái giải nhiệt tức thì mà còn tốt cho sức khỏe dùng trực tiếp sẽ ngon hơn khi ướp lạnh hoặc dùng với đá;45;5
hương chanh thơm nhẹ đường nhân tạo nên không có ngọt uống lạnh thì khỏi chê giải khát tuyệt vời trong mùa dịch;23;5
pepsi là một đồ uống giải khát có gas lần đầu tiên được sản xuất bởi bradham ông pha chế ra một loại nước uống dễ tiêu làm từ nước cacbonat đường vani và một ít dầu ăn dưới tên nước uống của brad pepsi lần đầu tiên sản xuất do dược sĩ calebbradham sáng chế tại newbern bắc carolina wikipedia;68;5
được tặng ly giữ nhiệt rất ưng hình thức bên ngoài bị móp vài chỗ nhưng chả sao cả;19;5
thấy móp móp hết hồn nhưng cái ly còn nguyên nhưng ly hơi mỏng tạm ổn;16;5
sản phẩm rất ok hạn sử dụng đến tháng 4 năm sau giao hàng nhanh nhưng quà tặng bị trầy nhẹ;21;5
cũng đã 4 năm rồi mới đặt lại tiki đánh giá cảm thấy vận chuyển đóng gói nay nhanh hơn ở tỉnh đặt 5 ngày là tới phí ship thấp hơn rất nhiều so với các nền tản khác 5 sao cho tiki;43;5
tiki phục vụ rất tôt nhưng xem lại đối tác vận chuyển j&t giao hàng móp méo hư hỏng quá nhiều vì tiki nên đành phải nhận luôn;28;5
tiki giao hàng ok thùng không bị bóp méo còn được tặng thêm quà là ly giữ nhiệt inox nữa đánh giá 5 sao cho tiki;26;5
giá thành ổn hạn sử dụng xa vị uống thanh hơn coca plus được tặng kem li giữ nhiệt tốt;20;5
ok tốt lắm và mình cũng thật rất may mắn khi nhận được thùng hàng còn nguyên vẹn cả trong lẫn ngoài đều không bị móp méo gì hết nhà sản xuất mới + hạn sử dụng còn rất dài 👍🏻;37;5
được tặng kèm cái áo phom dáng rất ok mình nhỏ con nên mặc thành style giấu quần luôn 😝 nhưng hình mình không thích mấy thích mấy màu hoa văn hồng hồng cơ chất lượng sản phẩm thì ok rồi uống ngon giao cũng cẩn thận lắm ❤️;49;5
đã nhận được hàng sau 2 tháng chờ đợi 😂 cái ly tặng kèm rất xịn xò nha mình rất thích ly này lợi hại ở chỗ cách nhiệt tốt， uống nước đá không bị tụ nước ở thành ly và đáy ly bàn làm việc khô ráo an toàn cho laptop;52;5
giao hàng đúng như thông tin mô tả a shipper có tâm nên may là không bị móp miếc gì hết vị uống cũg được nên vắt thêm chanh vào nó sẽ ngon hơn uốg lạnh không kèm với đá là nhức nách luôn;44;5
mua đơn hàng được tặng kèm ly nhưng hàng giao xong không có ly cái ly bị tách đơn riêng để đang xử lý bao giờ ly tới thì sửa sao đã giao đủ;39;5
giao nhanh hơn dự kiến và được tặng ly nước có chữ ký của anh karik quá đã;18;5
mình mua vì có cốc thôi :) ai mới mua nên lưu ý là rửa bằng nước rửa chén cho sạch chứ đừng tráng qua bằng nước ấm vì không thể sạch ngay được;34;5
giao hàng hơi lâu nhưng giao hàng tốt sản phẩm không bị hư tổn gì hết nha :) bị cái là cái ly không có chữ ký ạ huhu;33;5
cảm ơn đã giao hàng gói kỹ nhân viên giao hàng thân thiện 10 điểm 😆;16;5
date khá xa không nghĩ giao nhanh đến vậy đóng gói sản phầm rất ok giá tốt nói chung là rất ưng;21;5
hàng ok rất thích uống nước ngọt nhung mỡ lên kinh quá nên chuyển qua loại này giao nhanh như 1 cơn gió đặt trưa hôm qa nay giao rồi;30;5
shop giao đúng qui cách và số lượng chưa uống thử nên chưa biết mùi vị thế nào khi nào dùng qua sẽ quay lại đánh giá;27;5
tiki shop giao hàng nhanh gói hàng chuẩn thanks shop mùa dịch giao hàng nhanh để uống được tặng nước tăng lực vị lạ;24;5
không thể nói được tiếng anh của bạn thì mình thấy có mặt trên các diễn đàn công nghệ thì không thể không có tiền án phí 💰;28;5
giao hàng siêu nhanh hạn còn dài được tặng ly giữ nhiệt ủng hộ tiki;15;5
chất lượng sản phẩm tuyệt vời đóng gói kĩ giao hàng nhanh giá rẻ hơn so với ngoài tiệm tiếp tục ủng hộ lần sau;25;5
mình mua kèm với thùng bia nên được giá rất tốt vị này uống rất ok mọi người nên canh sale mua dùng thử;30;5
tuy giao hàng chậm nhưng được cái vận chuyển sản phẩm không bị móp méo hoặc bể vỡ đầy đủ số lượng cho 5 sao;25;5
huhu mình không để ý ngày có khuyến mãi mình được tặng cái ly đẹp còn chất lượng nước ngọt pepsi là ok rồi;35;5
rất thích mua hàng của tiki trading vì giao siêu nhanh siêu chuẩn đồ uống thì không có gì để bàn;21;5
móp nhưng không ảnh hưởng nhưng thái độ nhân viên giao hàng rất tốt vì đang cách ly nên mình phải ra bưu cục giao hàng nhanh lấy thấy nhân viên bưu cục chợ gạo tiền giang rất tốt;40;5
giao hàng chậm trễ hơn dự kiến 5 ngày đóng gói cẩn thận quà tặng kèm là chiếc cốc in karik rất đẹp và 1 lốc 6 chai trà ô long vị chanh tea plus tính ra giá rất rẻ;40;5
canh sale mua được giá rẻ tặng thêm 1 ly giữ nhiệt quất luôn 3 thùng này không calo uống cũng đỡ sợ;23;5
giao hàng nhanh hơn dự kiến đóng gói hàng chắc chắn đi đường xa mà không bị móp méo gì pepsi chanh dễ uống vị lạ shipper thân thiện nói chung mọi khâu đều rất ok;36;5
hàng quá tuyệt vời đóng gói đẹp cẩn thận giao sớm hơn dự kiện 🥰 sẽ ủng hộ shop tiếp;19;5
tiki luôn giao hàng siêu nhanh rồi đóng gói cẩn thận giá khuyến mãi quà tặng đầy đủ;18;5
sản phẩm chất lượng đóng gói cực kỳ kĩ càng ạ nước ngon có điều đơn này giao hơi chậm ạ;21;5
hàng giao đúng thời gian quà tặng đi kèm đẹp xịn sò khui hộp mà bất ngờ lắm luôn fan blackpink nên mua nha kk;25;5
